user,bot,user_length,bot_length,user_sentiment,bot_sentiment,user_word_frequency,bot_word_frequency
orientation: Can I get credit for my AP/IB exams that I completed while in high school?,"Yes, you should have your official score report sent to the Office of Admission for review. We award credit for most AP exam scores of 3 or higher. We require a 4 or higher for English Language and Composition, Biology, Chemistry, Calculus, US history, European History and World History. We award credit for scores of 4 or higher on higher-level IB exams.",16,62,0.16,0.20833333333333334,"{'orientation:': 1, 'can': 1, 'i': 2, 'get': 1, 'credit': 1, 'for': 1, 'my': 1, 'ap/ib': 1, 'exams': 1, 'that': 1, 'completed': 1, 'while': 1, 'in': 1, 'high': 1, 'school?': 1}","{'yes,': 1, 'you': 1, 'should': 1, 'have': 1, 'your': 1, 'official': 1, 'score': 1, 'report': 1, 'sent': 1, 'to': 1, 'the': 1, 'office': 1, 'of': 3, 'admission': 1, 'for': 4, 'review.': 1, 'we': 3, 'award': 2, 'credit': 2, 'most': 1, 'ap': 1, 'exam': 1, 'scores': 2, '3': 1, 'or': 3, 'higher.': 1, 'require': 1, 'a': 1, '4': 2, 'higher': 2, 'english': 1, 'language': 1, 'and': 2, 'composition,': 1, 'biology,': 1, 'chemistry,': 1, 'calculus,': 1, 'us': 1, 'history,': 1, 'european': 1, 'history': 1, 'world': 1, 'history.': 1, 'on': 1, 'higher-level': 1, 'ib': 1, 'exams.': 1}"
orientation: Should my family members attend Orientation?,We encourage all new students and family members to do the following so that they feel prepared before their arrival:,7,20,0.0,0.06818181818181818,"{'orientation:': 1, 'should': 1, 'my': 1, 'family': 1, 'members': 1, 'attend': 1, 'orientation?': 1}","{'we': 1, 'encourage': 1, 'all': 1, 'new': 1, 'students': 1, 'and': 1, 'family': 1, 'members': 1, 'to': 1, 'do': 1, 'the': 1, 'following': 1, 'so': 1, 'that': 1, 'they': 1, 'feel': 1, 'prepared': 1, 'before': 1, 'their': 1, 'arrival:': 1}"
orientation: I already have health insurance. How can I waive this or avoid paying for health insurance?,Fill out the waiver online on the Health Promotion Services website. If you have questions you can also go to the Health Promotion Office on University Center 5th floor.,17,29,0.0,-0.1,"{'orientation:': 1, 'i': 2, 'already': 1, 'have': 1, 'health': 2, 'insurance.': 1, 'how': 1, 'can': 1, 'waive': 1, 'this': 1, 'or': 1, 'avoid': 1, 'paying': 1, 'for': 1, 'insurance?': 1}","{'fill': 1, 'out': 1, 'the': 3, 'waiver': 1, 'online': 1, 'on': 2, 'health': 2, 'promotion': 2, 'services': 1, 'website.': 1, 'if': 1, 'you': 2, 'have': 1, 'questions': 1, 'can': 1, 'also': 1, 'go': 1, 'to': 1, 'office': 1, 'university': 1, 'center': 1, '5th': 1, 'floor.': 1}"
"orientation: As a transfer student, can I still Study Abroad?","Yes! You can speak with a representative from the Center for Global Education. You can go to the Center for Global Education office located in Lone Mountain Main, Room 340, or view the information is available on the Study Abroad Website.",10,41,0.0,0.061111111111111116,"{'orientation:': 1, 'as': 1, 'a': 1, 'transfer': 1, 'student,': 1, 'can': 1, 'i': 1, 'still': 1, 'study': 1, 'abroad?': 1}","{'yes!': 1, 'you': 2, 'can': 2, 'speak': 1, 'with': 1, 'a': 1, 'representative': 1, 'from': 1, 'the': 4, 'center': 2, 'for': 2, 'global': 2, 'education.': 1, 'go': 1, 'to': 1, 'education': 1, 'office': 1, 'located': 1, 'in': 1, 'lone': 1, 'mountain': 1, 'main,': 1, 'room': 1, '340,': 1, 'or': 1, 'view': 1, 'information': 1, 'is': 1, 'available': 1, 'on': 1, 'study': 1, 'abroad': 1, 'website.': 1}"
orientation: I will be living off campus. Are there opportunities for me to get involved on campus?,Yes! Meet with the Student Leadership and Engagement representatives at the Don's Fest Resource Fair or visit the University Center 4th Floor. Feel free to visit the Off-Campus Housing & Student Services website for more information on living off-campus.,17,39,0.0,0.375,"{'orientation:': 1, 'i': 1, 'will': 1, 'be': 1, 'living': 1, 'off': 1, 'campus.': 1, 'are': 1, 'there': 1, 'opportunities': 1, 'for': 1, 'me': 1, 'to': 1, 'get': 1, 'involved': 1, 'on': 1, 'campus?': 1}","{'yes!': 1, 'meet': 1, 'with': 1, 'the': 4, 'student': 2, 'leadership': 1, 'and': 1, 'engagement': 1, 'representatives': 1, 'at': 1, ""don's"": 1, 'fest': 1, 'resource': 1, 'fair': 1, 'or': 1, 'visit': 2, 'university': 1, 'center': 1, '4th': 1, 'floor.': 1, 'feel': 1, 'free': 1, 'to': 1, 'off-campus': 1, 'housing': 1, '&': 1, 'services': 1, 'website': 1, 'for': 1, 'more': 1, 'information': 1, 'on': 1, 'living': 1, 'off-campus.': 1}"
orientation: I registered but I still have a lot of questions about my major.,"Most of your questions will be answered at the virtual Orientation to Your Major session. If you'd like to ask questions before Orientation, please contact your individual major department or college. ",14,31,0.0625,0.15625,"{'orientation:': 1, 'i': 2, 'registered': 1, 'but': 1, 'still': 1, 'have': 1, 'a': 1, 'lot': 1, 'of': 1, 'questions': 1, 'about': 1, 'my': 1, 'major.': 1}","{'most': 1, 'of': 1, 'your': 3, 'questions': 2, 'will': 1, 'be': 1, 'answered': 1, 'at': 1, 'the': 1, 'virtual': 1, 'orientation': 1, 'to': 2, 'major': 2, 'session.': 1, 'if': 1, ""you'd"": 1, 'like': 1, 'ask': 1, 'before': 1, 'orientation,': 1, 'please': 1, 'contact': 1, 'individual': 1, 'department': 1, 'or': 1, 'college.': 1}"
orientation: Isn't orientation only for first-year students?,"No, Orientation is required for all incoming students. We will have specific sessions for transfer students, and you will be in good company.  ",7,23,0.0,0.35,"{'orientation:': 1, ""isn't"": 1, 'orientation': 1, 'only': 1, 'for': 1, 'first-year': 1, 'students?': 1}","{'no,': 1, 'orientation': 1, 'is': 1, 'required': 1, 'for': 2, 'all': 1, 'incoming': 1, 'students.': 1, 'we': 1, 'will': 2, 'have': 1, 'specific': 1, 'sessions': 1, 'transfer': 1, 'students,': 1, 'and': 1, 'you': 1, 'be': 1, 'in': 1, 'good': 1, 'company.': 1}"
orientation: Where do I go for assistance with my transfer credit?,"Advisers may be able to answer your question at the Orientation to Your Major session during Orientation. If not, you should visit the Office of Admission, located in Lone Mountain campus, Room 101.",11,33,0.0,0.28125,"{'orientation:': 1, 'where': 1, 'do': 1, 'i': 1, 'go': 1, 'for': 1, 'assistance': 1, 'with': 1, 'my': 1, 'transfer': 1, 'credit?': 1}","{'advisers': 1, 'may': 1, 'be': 1, 'able': 1, 'to': 2, 'answer': 1, 'your': 2, 'question': 1, 'at': 1, 'the': 2, 'orientation': 1, 'major': 1, 'session': 1, 'during': 1, 'orientation.': 1, 'if': 1, 'not,': 1, 'you': 1, 'should': 1, 'visit': 1, 'office': 1, 'of': 1, 'admission,': 1, 'located': 1, 'in': 1, 'lone': 1, 'mountain': 1, 'campus,': 1, 'room': 1, '101.': 1}"
orientation: How do I access my degree evaluation?,Access here : https://myusf.usfca.edu/graduation/degree-works/degree-evaluation-instructions-students,8,4,0.0,0.0,"{'orientation:': 1, 'how': 1, 'do': 1, 'i': 1, 'access': 1, 'my': 1, 'degree': 1, 'evaluation?': 1}","{'access': 1, 'here': 1, ':': 1, 'https://myusf.usfca.edu/graduation/degree-works/degree-evaluation-instructions-students': 1}"
orientation: Why did I not receive credit for major courses?,"The Office of Admission only awards credit for the Core Curriculum, electives and clear USF course equivalencies. You should meet with your faculty advisor if you think some of your previous courses should apply toward major requirements. They can approve major credit through the course substitution process.",10,47,0.0625,0.011666666666666667,"{'orientation:': 1, 'why': 1, 'did': 1, 'i': 1, 'not': 1, 'receive': 1, 'credit': 1, 'for': 1, 'major': 1, 'courses?': 1}","{'the': 3, 'office': 1, 'of': 2, 'admission': 1, 'only': 1, 'awards': 1, 'credit': 2, 'for': 1, 'core': 1, 'curriculum,': 1, 'electives': 1, 'and': 1, 'clear': 1, 'usf': 1, 'course': 2, 'equivalencies.': 1, 'you': 2, 'should': 2, 'meet': 1, 'with': 1, 'your': 2, 'faculty': 1, 'advisor': 1, 'if': 1, 'think': 1, 'some': 1, 'previous': 1, 'courses': 1, 'apply': 1, 'toward': 1, 'major': 2, 'requirements.': 1, 'they': 1, 'can': 1, 'approve': 1, 'through': 1, 'substitution': 1, 'process.': 1}"
orientation: Are there any courses offered specifically for transfer students?,"Yes, there are rhetoric and composition and other courses designed specifically for transfer students. Some meet USF core requirements. Check out the First Year seminar page. Or ask about them at Orientation to Your Major!",10,35,0.0,0.06770833333333333,"{'orientation:': 1, 'are': 1, 'there': 1, 'any': 1, 'courses': 1, 'offered': 1, 'specifically': 1, 'for': 1, 'transfer': 1, 'students?': 1}","{'yes,': 1, 'there': 1, 'are': 1, 'rhetoric': 1, 'and': 2, 'composition': 1, 'other': 1, 'courses': 1, 'designed': 1, 'specifically': 1, 'for': 1, 'transfer': 1, 'students.': 1, 'some': 1, 'meet': 1, 'usf': 1, 'core': 1, 'requirements.': 1, 'check': 1, 'out': 1, 'the': 1, 'first': 1, 'year': 1, 'seminar': 1, 'page.': 1, 'or': 1, 'ask': 1, 'about': 1, 'them': 1, 'at': 1, 'orientation': 1, 'to': 1, 'your': 1, 'major!': 1}"
orientation: My previous semester's courses are not included in my degree evaluation. How can I get these classes reviewed for transfer credit?,You should send all updated transcripts to the Office of Admission. They will review your most recent coursework for additional transfer credit.,22,22,-0.16666666666666666,0.25,"{'orientation:': 1, 'my': 2, 'previous': 1, ""semester's"": 1, 'courses': 1, 'are': 1, 'not': 1, 'included': 1, 'in': 1, 'degree': 1, 'evaluation.': 1, 'how': 1, 'can': 1, 'i': 1, 'get': 1, 'these': 1, 'classes': 1, 'reviewed': 1, 'for': 1, 'transfer': 1, 'credit?': 1}","{'you': 1, 'should': 1, 'send': 1, 'all': 1, 'updated': 1, 'transcripts': 1, 'to': 1, 'the': 1, 'office': 1, 'of': 1, 'admission.': 1, 'they': 1, 'will': 1, 'review': 1, 'your': 1, 'most': 1, 'recent': 1, 'coursework': 1, 'for': 1, 'additional': 1, 'transfer': 1, 'credit.': 1}"
orientation: I got extended time on tests at my old school due to a learning disability. How do I arrange this here?,You need to sign up with Student Disability Services as soon as possible. They are located in Gleeson Lower Level 20 and will also be at the Don's Fest Resource Fair at NSO.,22,33,-0.012499999999999997,0.35,"{'orientation:': 1, 'i': 2, 'got': 1, 'extended': 1, 'time': 1, 'on': 1, 'tests': 1, 'at': 1, 'my': 1, 'old': 1, 'school': 1, 'due': 1, 'to': 1, 'a': 1, 'learning': 1, 'disability.': 1, 'how': 1, 'do': 1, 'arrange': 1, 'this': 1, 'here?': 1}","{'you': 1, 'need': 1, 'to': 1, 'sign': 1, 'up': 1, 'with': 1, 'student': 1, 'disability': 1, 'services': 1, 'as': 2, 'soon': 1, 'possible.': 1, 'they': 1, 'are': 1, 'located': 1, 'in': 1, 'gleeson': 1, 'lower': 1, 'level': 1, '20': 1, 'and': 1, 'will': 1, 'also': 1, 'be': 1, 'at': 2, 'the': 1, ""don's"": 1, 'fest': 1, 'resource': 1, 'fair': 1, 'nso.': 1}"
orientation: How can I pick up my MUNI pass?,"Undergraduate students who pay the Transportation Fee are eligible to receive one pass per semester. For new students, the MUNI pass is affixed as a sticker on your ID card ahead of time, so there's no need to wait in line to get it.",9,44,0.0,0.13636363636363635,"{'orientation:': 1, 'how': 1, 'can': 1, 'i': 1, 'pick': 1, 'up': 1, 'my': 1, 'muni': 1, 'pass?': 1}","{'undergraduate': 1, 'students': 1, 'who': 1, 'pay': 1, 'the': 2, 'transportation': 1, 'fee': 1, 'are': 1, 'eligible': 1, 'to': 3, 'receive': 1, 'one': 1, 'pass': 2, 'per': 1, 'semester.': 1, 'for': 1, 'new': 1, 'students,': 1, 'muni': 1, 'is': 1, 'affixed': 1, 'as': 1, 'a': 1, 'sticker': 1, 'on': 1, 'your': 1, 'id': 1, 'card': 1, 'ahead': 1, 'of': 1, 'time,': 1, 'so': 1, ""there's"": 1, 'no': 1, 'need': 1, 'wait': 1, 'in': 1, 'line': 1, 'get': 1, 'it.': 1}"
orientation: How can I get involved in cultural programs?,"Visit the Cultural Centers staff at the Don's Fest Resource Fair during Orientation, or you can visit the Cultural Centers website.",9,21,0.1,0.3,"{'orientation:': 1, 'how': 1, 'can': 1, 'i': 1, 'get': 1, 'involved': 1, 'in': 1, 'cultural': 1, 'programs?': 1}","{'visit': 2, 'the': 3, 'cultural': 2, 'centers': 2, 'staff': 1, 'at': 1, ""don's"": 1, 'fest': 1, 'resource': 1, 'fair': 1, 'during': 1, 'orientation,': 1, 'or': 1, 'you': 1, 'can': 1, 'website.': 1}"
orientation: What hotels do you recommend my parent(s)/family to stay at during Orientation?,Several hotels in San Francisco offer discounts to USF families. View list of USF friendly hotels.,13,16,0.0,0.1875,"{'orientation:': 1, 'what': 1, 'hotels': 1, 'do': 1, 'you': 1, 'recommend': 1, 'my': 1, 'parent(s)/family': 1, 'to': 1, 'stay': 1, 'at': 1, 'during': 1, 'orientation?': 1}","{'several': 1, 'hotels': 1, 'in': 1, 'san': 1, 'francisco': 1, 'offer': 1, 'discounts': 1, 'to': 1, 'usf': 2, 'families.': 1, 'view': 1, 'list': 1, 'of': 1, 'friendly': 1, 'hotels.': 1}"
orientation: Are there gender-neutral bathrooms available on campus?,There are several gender-inclusive bathrooms at USF's main campus. View locations and learn more about gender non-conforming student resources at USF.,8,21,0.4,0.2222222222222222,"{'orientation:': 1, 'are': 1, 'there': 1, 'gender-neutral': 1, 'bathrooms': 1, 'available': 1, 'on': 1, 'campus?': 1}","{'there': 1, 'are': 1, 'several': 1, 'gender-inclusive': 1, 'bathrooms': 1, 'at': 2, ""usf's"": 1, 'main': 1, 'campus.': 1, 'view': 1, 'locations': 1, 'and': 1, 'learn': 1, 'more': 1, 'about': 1, 'gender': 1, 'non-conforming': 1, 'student': 1, 'resources': 1, 'usf.': 1}"
student-conduct: What are my rights as a student?,"As a Jesuit institution of higher education, USF seeks to be a socially responsible learning community of high quality scholarship and academic rigor sustained by a faith that does justice. As such, our process is designed to afford these rights to any student that goes through the conduct process ",8,49,0.0,0.122,"{'student-conduct:': 1, 'what': 1, 'are': 1, 'my': 1, 'rights': 1, 'as': 1, 'a': 1, 'student?': 1}","{'as': 2, 'a': 3, 'jesuit': 1, 'institution': 1, 'of': 2, 'higher': 1, 'education,': 1, 'usf': 1, 'seeks': 1, 'to': 3, 'be': 1, 'socially': 1, 'responsible': 1, 'learning': 1, 'community': 1, 'high': 1, 'quality': 1, 'scholarship': 1, 'and': 1, 'academic': 1, 'rigor': 1, 'sustained': 1, 'by': 1, 'faith': 1, 'that': 2, 'does': 1, 'justice.': 1, 'such,': 1, 'our': 1, 'process': 2, 'is': 1, 'designed': 1, 'afford': 1, 'these': 1, 'rights': 1, 'any': 1, 'student': 1, 'goes': 1, 'through': 1, 'the': 1, 'conduct': 1}"
student-conduct: How can I file a complaint?,"Any person may file a complaint against a student or organization for alleged misconduct. The complaint must be submitted to either the Residence Director of the appropriate residential facility or to the Office of Student Conduct, Rights and Responsibilities (UC 5th Floor). All complaints should be submitted as soon as possible after the event takes place.",7,56,-0.3,-0.039999999999999994,"{'student-conduct:': 1, 'how': 1, 'can': 1, 'i': 1, 'file': 1, 'a': 1, 'complaint?': 1}","{'any': 1, 'person': 1, 'may': 1, 'file': 1, 'a': 2, 'complaint': 2, 'against': 1, 'student': 2, 'or': 2, 'organization': 1, 'for': 1, 'alleged': 1, 'misconduct.': 1, 'the': 5, 'must': 1, 'be': 2, 'submitted': 2, 'to': 2, 'either': 1, 'residence': 1, 'director': 1, 'of': 2, 'appropriate': 1, 'residential': 1, 'facility': 1, 'office': 1, 'conduct,': 1, 'rights': 1, 'and': 1, 'responsibilities': 1, '(uc': 1, '5th': 1, 'floor).': 1, 'all': 1, 'complaints': 1, 'should': 1, 'as': 2, 'soon': 1, 'possible': 1, 'after': 1, 'event': 1, 'takes': 1, 'place.': 1}"
student-conduct: What if I was not aware of a section of the Student Conduct Code or other policy and I didn't know I was breaking it?,"Lack of knowledge of the Student Conduct Code or other University policy is not an excuse for misconduct. Every student is responsible for knowing the rules and regulations of the University, so it is important for you to read the Fogcutter Student Handbook(link is external). If you are unsure about any policies, ask for clarification.",26,55,-0.125,0.085,"{'student-conduct:': 1, 'what': 1, 'if': 1, 'i': 3, 'was': 2, 'not': 1, 'aware': 1, 'of': 2, 'a': 1, 'section': 1, 'the': 1, 'student': 1, 'conduct': 1, 'code': 1, 'or': 1, 'other': 1, 'policy': 1, 'and': 1, ""didn't"": 1, 'know': 1, 'breaking': 1, 'it?': 1}","{'lack': 1, 'of': 3, 'knowledge': 1, 'the': 4, 'student': 3, 'conduct': 1, 'code': 1, 'or': 1, 'other': 1, 'university': 1, 'policy': 1, 'is': 4, 'not': 1, 'an': 1, 'excuse': 1, 'for': 4, 'misconduct.': 1, 'every': 1, 'responsible': 1, 'knowing': 1, 'rules': 1, 'and': 1, 'regulations': 1, 'university,': 1, 'so': 1, 'it': 1, 'important': 1, 'you': 2, 'to': 1, 'read': 1, 'fogcutter': 1, 'handbook(link': 1, 'external).': 1, 'if': 1, 'are': 1, 'unsure': 1, 'about': 1, 'any': 1, 'policies,': 1, 'ask': 1, 'clarification.': 1}"
student-conduct: Who holds conduct meetings and who assigns outcomes for policy violations?,The following university staff members review and process issues of student conduct.,12,12,0.0,0.0,"{'student-conduct:': 1, 'who': 2, 'holds': 1, 'conduct': 1, 'meetings': 1, 'and': 1, 'assigns': 1, 'outcomes': 1, 'for': 1, 'policy': 1, 'violations?': 1}","{'the': 1, 'following': 1, 'university': 1, 'staff': 1, 'members': 1, 'review': 1, 'and': 1, 'process': 1, 'issues': 1, 'of': 1, 'student': 1, 'conduct.': 1}"
student-conduct: Does the University keep a permanent record of my conduct history,"A student is considered to have a conduct record when a resolution officer finds them responsible for violating the Student Conduct Code or any other University policy.  Conduct files are maintained by the Office of Student Conduct, Rights and Responsibilities for a total of seven (7) years from the date of the incident. Conduct files that include egregious violations or violations that result in expulsion will be maintained permanently.",12,69,0.0,0.025000000000000005,"{'student-conduct:': 1, 'does': 1, 'the': 1, 'university': 1, 'keep': 1, 'a': 1, 'permanent': 1, 'record': 1, 'of': 1, 'my': 1, 'conduct': 1, 'history': 1}","{'a': 4, 'student': 3, 'is': 1, 'considered': 1, 'to': 1, 'have': 1, 'conduct': 4, 'record': 1, 'when': 1, 'resolution': 1, 'officer': 1, 'finds': 1, 'them': 1, 'responsible': 1, 'for': 2, 'violating': 1, 'the': 4, 'code': 1, 'or': 2, 'any': 1, 'other': 1, 'university': 1, 'policy.': 1, 'files': 2, 'are': 1, 'maintained': 2, 'by': 1, 'office': 1, 'of': 3, 'conduct,': 1, 'rights': 1, 'and': 1, 'responsibilities': 1, 'total': 1, 'seven': 1, '(7)': 1, 'years': 1, 'from': 1, 'date': 1, 'incident.': 1, 'that': 2, 'include': 1, 'egregious': 1, 'violations': 2, 'result': 1, 'in': 1, 'expulsion': 1, 'will': 1, 'be': 1, 'permanently.': 1}"
student-conduct: Will my involvement in the office of Community Standards and Student Conduct go on my transcript?,A notation is made on a student's transcript only when a student is suspended or expelled from the University.,17,19,0.0,0.0,"{'student-conduct:': 1, 'will': 1, 'my': 2, 'involvement': 1, 'in': 1, 'the': 1, 'office': 1, 'of': 1, 'community': 1, 'standards': 1, 'and': 1, 'student': 1, 'conduct': 1, 'go': 1, 'on': 1, 'transcript?': 1}","{'a': 3, 'notation': 1, 'is': 2, 'made': 1, 'on': 1, ""student's"": 1, 'transcript': 1, 'only': 1, 'when': 1, 'student': 1, 'suspended': 1, 'or': 1, 'expelled': 1, 'from': 1, 'the': 1, 'university.': 1}"
student-conduct: Is it acceptable for a lawyer to represent me?,"Hiring an attorney is your choice. However, the University’s relationship is with the student. The University’s conduct process is designed with the purpose that it is an educational process which promotes the student taking on the responsibility of managing her/his own affairs. Having anyone else take on this role for the student detracts from the learning opportunity for the student. Our staff will only communicate and interact directly with the student; we will communicate with parents/guardians to the degree that is appropriate and permissible by the Family Educational Rights and Privacy Act of 1974 (FERPA). Lawyers may not participate in the University's conduct process.",10,104,0.0,0.2833333333333333,"{'student-conduct:': 1, 'is': 1, 'it': 1, 'acceptable': 1, 'for': 1, 'a': 1, 'lawyer': 1, 'to': 1, 'represent': 1, 'me?': 1}","{'hiring': 1, 'an': 2, 'attorney': 1, 'is': 5, 'your': 1, 'choice.': 1, 'however,': 1, 'the': 13, 'university’s': 2, 'relationship': 1, 'with': 4, 'student.': 2, 'conduct': 2, 'process': 2, 'designed': 1, 'purpose': 1, 'that': 2, 'it': 1, 'educational': 2, 'which': 1, 'promotes': 1, 'student': 2, 'taking': 1, 'on': 2, 'responsibility': 1, 'of': 2, 'managing': 1, 'her/his': 1, 'own': 1, 'affairs.': 1, 'having': 1, 'anyone': 1, 'else': 1, 'take': 1, 'this': 1, 'role': 1, 'for': 2, 'detracts': 1, 'from': 1, 'learning': 1, 'opportunity': 1, 'our': 1, 'staff': 1, 'will': 2, 'only': 1, 'communicate': 2, 'and': 3, 'interact': 1, 'directly': 1, 'student;': 1, 'we': 1, 'parents/guardians': 1, 'to': 1, 'degree': 1, 'appropriate': 1, 'permissible': 1, 'by': 1, 'family': 1, 'rights': 1, 'privacy': 1, 'act': 1, '1974': 1, '(ferpa).': 1, 'lawyers': 1, 'may': 1, 'not': 1, 'participate': 1, 'in': 1, ""university's"": 1, 'process.': 1}"
student-conduct: Who can I talk to if I have questions about the conduct process?,"For procedural information and general advice you can talk to any staff member from the Office of Student Conduct, Rights and Responsibilities or any Residence Director or Assistant Residence Director. The phone number to OSCRR is (415) 422-4099.",14,38,0.0,0.05000000000000002,"{'student-conduct:': 1, 'who': 1, 'can': 1, 'i': 2, 'talk': 1, 'to': 1, 'if': 1, 'have': 1, 'questions': 1, 'about': 1, 'the': 1, 'conduct': 1, 'process?': 1}","{'for': 1, 'procedural': 1, 'information': 1, 'and': 2, 'general': 1, 'advice': 1, 'you': 1, 'can': 1, 'talk': 1, 'to': 2, 'any': 2, 'staff': 1, 'member': 1, 'from': 1, 'the': 2, 'office': 1, 'of': 1, 'student': 1, 'conduct,': 1, 'rights': 1, 'responsibilities': 1, 'or': 2, 'residence': 2, 'director': 1, 'assistant': 1, 'director.': 1, 'phone': 1, 'number': 1, 'oscrr': 1, 'is': 1, '(415)': 1, '422-4099.': 1}"
"student-conduct: If I am alleged to have violated the University Code of conduct, could I face charges from the court system?","It is possible to also face charges from the court system, however, our conduct process is completely separate and independent of civil or criminal proceedings. Our process may proceed prior to, simultaneously with or following civil or criminal proceedings. Additionally, our process is not subject to challenge on the grounds that civil or criminal charges involving similar factual circumstances have been dismissed or reduced in civil or criminal proceedings.",21,69,-0.1,-0.12878787878787878,"{'student-conduct:': 1, 'if': 1, 'i': 2, 'am': 1, 'alleged': 1, 'to': 1, 'have': 1, 'violated': 1, 'the': 2, 'university': 1, 'code': 1, 'of': 1, 'conduct,': 1, 'could': 1, 'face': 1, 'charges': 1, 'from': 1, 'court': 1, 'system?': 1}","{'it': 1, 'is': 3, 'possible': 1, 'to': 2, 'also': 1, 'face': 1, 'charges': 2, 'from': 1, 'the': 2, 'court': 1, 'system,': 1, 'however,': 1, 'our': 3, 'conduct': 1, 'process': 3, 'completely': 1, 'separate': 1, 'and': 1, 'independent': 1, 'of': 1, 'civil': 4, 'or': 6, 'criminal': 4, 'proceedings.': 3, 'may': 1, 'proceed': 1, 'prior': 1, 'to,': 1, 'simultaneously': 1, 'with': 1, 'following': 1, 'additionally,': 1, 'not': 1, 'subject': 1, 'challenge': 1, 'on': 1, 'grounds': 1, 'that': 1, 'involving': 1, 'similar': 1, 'factual': 1, 'circumstances': 1, 'have': 1, 'been': 1, 'dismissed': 1, 'reduced': 1, 'in': 1}"
student-conduct: What types of outcomes can be assessed if I am found responsible?,"Outcomes may be imposed independently or in combination with other Outcomes. Outcomes are determined case by case, since it reflects the needs of the individual student, the student's cumulative conduct history, and the impact of that student's behavior on the community and may range from a warning up to and including expulsion - all dependent upon aforementioned factors.",13,58,0.2,-0.03125,"{'student-conduct:': 1, 'what': 1, 'types': 1, 'of': 1, 'outcomes': 1, 'can': 1, 'be': 1, 'assessed': 1, 'if': 1, 'i': 1, 'am': 1, 'found': 1, 'responsible?': 1}","{'outcomes': 2, 'may': 2, 'be': 1, 'imposed': 1, 'independently': 1, 'or': 1, 'in': 1, 'combination': 1, 'with': 1, 'other': 1, 'outcomes.': 1, 'are': 1, 'determined': 1, 'case': 1, 'by': 1, 'case,': 1, 'since': 1, 'it': 1, 'reflects': 1, 'the': 5, 'needs': 1, 'of': 2, 'individual': 1, 'student,': 1, ""student's"": 2, 'cumulative': 1, 'conduct': 1, 'history,': 1, 'and': 3, 'impact': 1, 'that': 1, 'behavior': 1, 'on': 1, 'community': 1, 'range': 1, 'from': 1, 'a': 1, 'warning': 1, 'up': 1, 'to': 1, 'including': 1, 'expulsion': 1, '-': 1, 'all': 1, 'dependent': 1, 'upon': 1, 'aforementioned': 1, 'factors.': 1}"
student-conduct: What will happen if I don't complete my assigned outcomes?,"If a student fails to complete their outcomes a disciplinary hold will be placed on their student account, and they may face additional conduct action. Among other things, a disciplinary hold prevents a student from registering for classes, adding or dropping classes, receiving transcripts and receiving a diploma.",11,48,0.1,-0.10625000000000001,"{'student-conduct:': 1, 'what': 1, 'will': 1, 'happen': 1, 'if': 1, 'i': 1, ""don't"": 1, 'complete': 1, 'my': 1, 'assigned': 1, 'outcomes?': 1}","{'if': 1, 'a': 5, 'student': 3, 'fails': 1, 'to': 1, 'complete': 1, 'their': 2, 'outcomes': 1, 'disciplinary': 2, 'hold': 2, 'will': 1, 'be': 1, 'placed': 1, 'on': 1, 'account,': 1, 'and': 2, 'they': 1, 'may': 1, 'face': 1, 'additional': 1, 'conduct': 1, 'action.': 1, 'among': 1, 'other': 1, 'things,': 1, 'prevents': 1, 'from': 1, 'registering': 1, 'for': 1, 'classes,': 2, 'adding': 1, 'or': 1, 'dropping': 1, 'receiving': 2, 'transcripts': 1, 'diploma.': 1}"
student-conduct: Will you call my parents if I am found responsible?,"The Family Educational Rights and Privacy Act of 1974 (FERPA), a federal law, prohibits educational institutions from disclosing information from a student's educational record to any third party, including parents, without the student's consent. The university strictly adheres to the provisions in FERPA, but there are exceptions in the law. Parents of a student under 21 years of age may be notified by the university if their student is involved in an alcohol or drug related incidents.",11,77,0.2,0.15,"{'student-conduct:': 1, 'will': 1, 'you': 1, 'call': 1, 'my': 1, 'parents': 1, 'if': 1, 'i': 1, 'am': 1, 'found': 1, 'responsible?': 1}","{'the': 6, 'family': 1, 'educational': 3, 'rights': 1, 'and': 1, 'privacy': 1, 'act': 1, 'of': 3, '1974': 1, '(ferpa),': 1, 'a': 3, 'federal': 1, 'law,': 1, 'prohibits': 1, 'institutions': 1, 'from': 2, 'disclosing': 1, 'information': 1, ""student's"": 2, 'record': 1, 'to': 2, 'any': 1, 'third': 1, 'party,': 1, 'including': 1, 'parents,': 1, 'without': 1, 'consent.': 1, 'university': 2, 'strictly': 1, 'adheres': 1, 'provisions': 1, 'in': 3, 'ferpa,': 1, 'but': 1, 'there': 1, 'are': 1, 'exceptions': 1, 'law.': 1, 'parents': 1, 'student': 2, 'under': 1, '21': 1, 'years': 1, 'age': 1, 'may': 1, 'be': 1, 'notified': 1, 'by': 1, 'if': 1, 'their': 1, 'is': 1, 'involved': 1, 'an': 1, 'alcohol': 1, 'or': 1, 'drug': 1, 'related': 1, 'incidents.': 1}"
